No.	T	dL
935	25.19726181	-0.13005257
936	25.34646416	-0.14388847
937	25.31406593	-0.10238266
938	25.34779739	-0.13005257
939	25.31542206	-0.12451935
940	25.58672523	-0.10791588
941	25.44948196	-0.14112091
942	25.57619476	-0.12451935
943	25.48913383	-0.13282013
944	25.3094902	-0.12728691
945	25.35372734	-0.11621857
946	25.28304291	-0.13282013
947	25.34184074	-0.09131432
948	25.09144783	-0.13005257
949	25.09009361	-0.13835335
950	25.26388931	-0.13835335
951	25.36103821	-0.12728691
952	25.2903347	-0.13005257
953	25.49235344	-0.12728691
954	25.23879623	-0.13835335
955	25.14893532	-0.09408188
956	25.02208328	-0.10515022
957	25.1119709	-0.11898422
958	25.43493462	-0.12728691
959	25.50099564	-0.10791588
960	25.40067482	-0.13282013
961	25.50556946	-0.12175179
962	25.50966072	-0.11621857
963	25.42440033	-0.09684753
964	25.35372734	-0.08024597
965	25.40660858	-0.11068344
966	25.45083618	-0.11898422
967	25.50234985	-0.12728691
968	25.46136856	-0.11621857
969	25.36557007	-0.113451
970	25.32999992	-0.113451
971	25.31084633	-0.13005257
972	25.30813408	-0.113451
973	25.37883568	-0.12175179
974	25.36101723	-0.13558769
975	25.31542206	-0.14665604
976	25.163517	-0.14942169
977	25.163517	-0.09131432
978	25.38610077	-0.10238266
979	25.47591782	-0.11068344
980	25.49828529	-0.13558769
981	25.48051643	-0.13005257
982	25.49963951	-0.113451
983	25.37881088	-0.11621857
984	25.39338875	-0.12451935
985	25.25202179	-0.12175179
986	25.39932251	-0.13005257
987	25.4877758	-0.11621857
988	25.44355202	-0.12728691
989	25.4111824	-0.12451935
990	25.45405769	-0.11898422
991	25.52606964	-0.11068344
992	25.50556946	-0.11621857
993	25.44219589	-0.11068344
994	25.4832058	-0.11621857
995	25.33457375	-0.13005257
996	25.34188652	-0.12728691
997	25.46405602	-0.13282013
998	25.46862793	-0.11898422
999	25.49963951	-0.09684753
1000	25.22557449	-0.12728691
1001	25.27710915	-0.14388847
1002	25.21964073	-0.14665604
1003	25.18725586	-0.13282013
1004	25.06770515	-0.13558769
1005	25.38610077	-0.12451935
1006	25.46136856	-0.13835335
1007	25.25659752	-0.12175179
1008	25.19319153	-0.13835335
1009	25.12383842	-0.12451935
1010	25.16947556	-0.11621857
1011	25.02666283	-0.15495682
1012	25.15489578	-0.14112091
1013	25.21693039	-0.15495682
1014	25.23286438	-0.15218925
1015	25.20912743	-0.11898422
1016	25.30355835	-0.11621857
1017	25.22099686	-0.11898422
1018	25.27710915	-0.12451935
1019	25.23286438	-0.13558769
1020	25.32864189	-0.12728691
1021	25.27575493	-0.12728691
1022	25.22235489	-0.13005257
1023	25.36694717	-0.13835335
1024	25.27256012	-0.12728691
1025	25.2447319	-0.14665604
1026	25.03667068	-0.12175179
1027	25.14571571	-0.15772438
1028	25.46269798	-0.13558769
1029	25.28897858	-0.13005257
1030	25.35830498	-0.13005257
1031	25.34644127	-0.10238266
1032	25.29626656	-0.11898422
1033	25.26253319	-0.10791588
1034	25.43490982	-0.13005257
1035	25.37152481	-0.12728691
1036	25.604002	-0.0996151
1037	25.4877758	-0.11068344
1038	25.48049164	-0.09408188
1039	25.40525246	-0.13005257
1040	25.30353355	-0.11068344
1041	25.39796448	-0.13005257
1042	25.43490982	-0.13558769
1043	25.39796448	-0.13835335
1044	25.45679092	-0.0996151
1045	25.41711617	-0.10238266
1046	25.58807755	-0.14665604
1047	25.59538651	-0.13005257
1048	25.46679306	-0.12728691
1049	25.44355202	-0.14942169
1050	25.53657722	-0.14112091
1051	25.45270538	-0.14112091
1052	25.4877758	-0.11621857
1053	25.48049164	-0.15772438
1054	25.47913933	-0.13835335
1055	25.50099564	-0.14388847
1056	25.43033028	-0.14942169
1057	25.37287903	-0.12728691
1058	25.4832058	-0.14388847
1059	25.62043381	-0.14112091
1060	25.70885086	-0.14942169
1061	25.45812416	-0.14112091
1062	25.56300545	-0.14665604
1063	25.36423874	-0.11621857
1064	25.50556946	-0.12728691
1065	25.31677628	-0.15495682
1066	25.15622711	-0.14665604
1067	25.38339043	-0.13835335
1068	25.51607704	-0.12728691
1069	25.55842972	-0.11898422
1070	25.62909508	-0.13558769
1071	25.71884155	-0.10238266
1072	25.73662376	-0.10791588
1073	25.9234066	-0.113451
1074	25.88241577	-0.113451
1075	25.79403114	-0.10515022
1076	26.01631165	-0.10238266
1077	25.7835331	-0.10791588
1078	26.00581741	-0.05810928
1079	25.9853363	-0.08577919
1080	26.00446129	-0.10515022
1081	25.99853897	-0.07747841
1082	25.99853897	-0.09131432
1083	26.12648201	-0.07194519
1084	26.32221794	-0.06917763
1085	26.258955	-0.05534172
1086	26.36041832	-0.05534172
1087	26.28396797	-0.0498085
1088	26.50603676	-0.05257607
1089	26.66609955	-0.04704094
1090	26.75436401	-0.04150772
1091	26.73389435	-0.04427338
1092	26.53833008	-0.04150772
1093	26.77343559	-0.0359726
1094	26.79388046	-0.01383591
1095	26.7688694	0.02490234
1096	26.81159782	-0.00553513
1097	26.95842743	0.01660156
1098	27.00975037	0.01936913
1099	27.00977325	0.05810738
1100	27.15195656	0.04150581
1101	27.13150215	0.03873825
1102	27.61148262	0.03597069
1103	27.60557938	0.05533981
1104	27.67405319	0.06640816
1105	27.66545105	0.08577919
1106	27.81972504	0.08301163
1107	27.91766548	0.09407997
1108	27.99977112	0.10791397
1109	27.76933098	0.10514832
1110	27.951231	0.13281822
1111	28.12986183	0.13558578
1112	28.20011139	0.13005066
1113	28.37595177	0.16049004
1114	28.42848778	0.15495491
1115	28.48102188	0.17432404
1116	28.57932854	0.17985916
1117	28.7269268	0.19369316
1118	28.95100975	0.19922829
1119	29.2477684	0.22689819
1120	29.31600571	0.23520088
1121	29.43716049	0.2767067
1122	29.54834557	0.28500748
1123	29.87093735	0.29607582
1124	29.9088707	0.3043766
1125	30.0912838	0.31544495
1126	30.12601471	0.34588242
1127	30.24290848	0.33758163
1128	30.43644905	0.32651329
1129	30.61010361	0.4039917
1130	30.62451935	0.38738823
1131	30.67998505	0.42059326
1132	30.81251526	0.43442917
1133	30.91435432	0.42889404
1134	31.09051704	0.47593498
1135	31.13421059	0.47870255
1136	31.18375969	0.49253654
1137	31.51373482	0.49807167
1138	31.49801064	0.49807167
1139	31.55604935	0.50914001
1140	31.58214188	0.52020836
1141	31.74498558	0.55341339
1142	31.80034447	0.53957748
1143	32.00224304	0.57001495
1144	32.09664154	0.5451107
1145	32.32178879	0.57831573
1146	32.35768509	0.59768677
1147	32.61458206	0.59768677
1148	32.70168304	0.64749336
1149	32.97590256	0.6447258
1150	32.91036224	0.6447258
1151	32.8596611	0.65302658
1152	32.97723389	0.65856171
1153	33.04676056	0.67793083
1154	33.05976486	0.67516327
1155	33.08894348	0.70283508
1156	33.18576813	0.67793083
1157	33.27728653	0.71666908
1158	33.26562119	0.71390343
1159	33.3422699	0.72773743
1160	33.65507889	0.74987411
1161	33.70753098	0.73604012
1162	33.66939545	0.7720108
1163	33.92424393	0.78861427
1164	33.981987	0.79691505
1165	34.18028641	0.80244827
1166	34.28721619	0.80521584
1167	34.30020905	0.81628418
1168	34.24198914	0.83012009
1169	34.39678574	0.83012009
1170	34.60919952	0.85778999
1171	34.70756149	0.85225677
1172	34.75806046	0.90483093
1173	34.75092316	0.89376259
1174	34.7884407	0.92973328
1175	34.84609604	0.91313171
1176	34.97745514	0.95740509
1177	35.13201523	0.92696762
1178	35.30925369	0.93803596
1179	35.31505966	0.96570587
1180	35.25745773	0.94356918
1181	35.43915176	0.96570587
1182	35.63233948	0.96570587
1183	35.66272736	0.98784256
1184	35.78935242	1.01274681
1185	35.93917465	1.03211594
1186	35.96634674	1.04041672
1187	36.03858566	1.04595184
1188	36.04489517	1.07362175
1189	36.18965149	1.06808662
1190	36.14509583	1.09575844
1191	36.34513092	1.07362175
1192	36.45159912	1.07362175
1193	36.73072815	1.07915497
1194	36.79708481	1.08745766
1195	36.6933403	1.09575844
1196	36.72808456	1.08745766
1197	36.6817627	1.10682678
1198	37.02972031	1.09575844
1199	37.01679993	1.12066269
1200	37.0915451	1.15663338
1201	37.12443924	1.13172913
1202	37.19071198	1.15110016
1203	37.24359512	1.14556503
1204	37.18757629	1.16493416
1205	37.3098526	1.16493416
1206	37.68756104	1.18430519
1207	37.6457901	1.20090675
1208	37.58982086	1.1760025
1209	37.68046188	1.21474266
1210	37.80657196	1.20643997
1211	37.70885849	1.23687935
1212	37.83811951	1.26178169
1213	37.78212357	1.25071335
1214	37.89404297	1.26731682
1215	38.09201813	1.28115082
1216	38.26105881	1.31989098
1217	38.46596909	1.31159019
1218	38.61626053	1.30328751
1219	38.56616974	1.32542419
1220	38.67658615	1.31712341
1221	38.63356018	1.36693001
1222	38.82546616	1.34479332
1223	38.96722031	1.38353348
1224	39.02305222	1.35586166
1225	39.0854454	1.40567017
1226	39.0628891	1.41950417
1227	39.13726425	1.4388752
1228	39.42900467	1.4388752
1229	39.37897491	1.41397095
1230	39.2789917	1.4388752
1231	39.36616516	1.44717598
1232	39.6378479	1.44717598
1233	39.55779648	1.49698257
1234	39.61220169	1.48591423
1235	39.64491653	1.5163517
1236	39.69487381	1.51911926
1237	39.81208801	1.52465439
1238	39.96063995	1.52465439
1239	40.24347305	1.53572273
1240	40.29076385	1.59659767
1241	40.36759186	1.57169342
1242	40.42011642	1.56892586
1243	40.49167633	1.59106255
1244	40.48018646	1.58552933
1245	40.64838028	1.62150192
1246	40.8368454	1.59936523
1247	40.83815384	1.62703514
1248	40.9122963	1.59383011
1249	40.88800812	1.62426758
1250	41.00359726	1.62426758
1251	41.15881729	1.67407608
1252	41.24435425	1.66577339
1253	41.32807922	1.70451355
1254	41.4977684	1.69344521
1255	41.48761749	1.69067764
1256	41.79507446	1.69897842
1257	41.86904144	1.73218346
1258	41.98570251	1.73771858
1259	41.87345886	1.75708771
1260	41.95445633	1.74048424
1261	42.04816818	1.77092361
1262	42.23610687	1.75432014
1263	42.26289368	1.78475761
1264	42.50614929	1.79029274
1265	42.32539749	1.78475761
1266	42.55010605	1.79029274
1267	42.46480179	1.7930584
1268	42.55271912	1.82349777
1269	42.76280975	1.8068943
1270	42.83975601	1.84840012
1271	42.9829216	1.86500359
1272	43.13619614	1.86776924
1273	43.29640961	1.9065094
1274	43.24813843	1.90374184
1275	43.36445999	1.92587852
1276	43.39561844	1.91757774
1277	43.63386536	1.95078278
1278	43.6707077	1.94801521
1279	43.96535492	1.95078278
1280	43.91843414	1.97568512
1281	44.06440353	1.94524765
1282	44.2173233	1.96738434
1283	43.94434357	1.97845268
1284	44.02058411	1.99782181
1285	44.17221832	2.02272606
1286	43.97369003	2.0199585
1287	44.28831482	2.03932762
1288	44.36889648	2.01165771
1289	44.25981903	2.04486275
1290	44.4240799	2.02549362
1291	44.44504547	2.069767
1292	44.7987442	2.08636856
1293	44.80575943	2.06699944
1294	45.03192902	2.09466934
1295	45.17313766	2.10297012
1296	45.13773727	2.11680603
1297	45.1110878	2.10850525
1298	45.13513565	2.14171028
1299	45.21427917	2.15554428
1300	45.25928497	2.1334095
1301	45.49660492	2.16384697
1302	45.34668732	2.1472435
1303	45.50926971	2.16938019
1304	45.69714355	2.18321609
1305	45.89447021	2.17491531
1306	46.15675354	2.23025513
1307	46.03107834	2.21918869
1308	46.21874619	2.25792694
1309	46.32170105	2.21918869
1310	46.26103592	2.26899529
1311	46.33996964	2.23579025
1312	46.36657715	2.26346016
1313	46.42023087	2.29943275
1314	46.43984222	2.30220032
1315	46.62165451	2.30773354
1316	46.68789673	2.31880188
1317	46.67219925	2.31603432
1318	46.99204254	2.34923935
1319	46.96111679	2.33540535
1320	47.11441422	2.39074516
1321	47.09045792	2.39904785
1322	47.24114609	2.41564941
1323	47.23675156	2.39628029
1324	47.2550354	2.41288185
1325	47.50786209	2.40734863
1326	47.64578629	2.4239502
1327	47.84719467	2.4239502
1328	47.902771	2.43501854
1329	47.94364548	2.45438766
1330	47.99146652	2.47099113
1331	47.85493851	2.45438766
1332	47.97579575	2.49036026
1333	48.00407028	2.47652435
1334	48.13571548	2.52356529
1335	48.37903976	2.51249695
1336	48.585289	2.55400276
1337	48.63949585	2.55953789
1338	48.89901352	2.55953789
1339	48.77709198	2.56783867
1340	48.79970169	2.56783867
1341	49.0491066	2.59827614
1342	49.16532135	2.60657692
1343	49.25330353	2.61211205
1344	49.32354736	2.61764526
1345	49.29278183	2.62871361
1346	49.51683807	2.65361786
1347	49.62600708	2.66191864
1348	49.77281952	2.70342445
1349	49.70567703	2.66745377
1350	49.72388458	2.67021942
1351	49.89319611	2.70342445
1352	49.95210648	2.70895958
1353	50.11700058	2.72556114
1354	50.15026855	2.71172523
1355	50.31814194	2.7283287
1356	50.36573029	2.73386192
1357	50.47470474	2.77260208
1358	50.3012619	2.75599861
1359	50.30994415	2.77260208
1360	50.46219254	2.78090286
1361	50.50540543	2.75876617
1362	50.63941574	2.79473877
1363	50.66753006	2.7781353
1364	50.89785385	2.79750443
1365	51.03173447	2.80580711
1366	51.38755035	2.80303955
1367	51.4600296	2.84731293
1368	51.34565735	2.83624458
1369	51.41816711	2.86114693
1370	51.52560425	2.86391449
1371	51.52565002	2.88051796
1372	51.59508133	2.88328362
1373	51.65937805	2.89988708
1374	51.61317444	2.93309212
1375	51.69686508	2.9054203
1376	51.76499557	2.92478943
1377	51.76369095	2.93862534
1378	51.88922882	2.92755699
1379	52.02715683	2.96076202
1380	52.13274384	2.96076202
1381	52.3266449	2.97459793
1382	52.46957397	2.95799446
1383	52.54753494	3.02163696
1384	52.66162109	3.00226784
1385	52.79375839	3.00780296
1386	52.89530945	3.04377365
1387	52.82302856	3.03824043
1388	52.94392776	3.04100609
1389	53.23165894	3.06314278
1390	53.36621475	3.04930878
1391	53.33008194	3.05207443
1392	53.38169098	3.03824043
1393	53.34254456	3.07421112
1394	53.67171478	3.09358215
1395	53.56090164	3.168293
1396	53.65192032	3.09911537
1397	53.57463455	3.17382622
1398	53.56600952	3.15168953
1399	53.60082245	3.14338875
1400	53.67427063	3.15445709
1401	53.86454391	3.17936134
1402	53.82161331	3.17659378
1403	54.21823502	3.21533203
1404	54.02809525	3.18766212
1405	54.23067474	3.2319355
1406	54.27482605	3.21809959
1407	54.2611351	3.25407219
1408	54.36493301	3.23470116
1409	54.54378128	3.27620697
1410	54.71395874	3.27067375
1411	54.85108566	3.27067375
1412	54.9385376	3.27067375
1413	54.87595367	3.29004288
1414	55.14328384	3.30111122
1415	55.09918976	3.32324791
1416	55.20408249	3.30664635
1417	55.40187073	3.31494713
1418	55.25119019	3.33154869
1419	55.44893646	3.35091782
1420	55.51958084	3.35645294
1421	55.72408295	3.39519119
1422	55.78051758	3.38689041
1423	55.92292786	3.38135719
1424	56.10676575	3.38965797
1425	56.05417633	3.42562866
1426	56.11790848	3.43669701
1427	55.97679901	3.40625954
1428	56.01270676	3.45883369
1429	56.30847168	3.43946457
1430	56.39818192	3.48097038
1431	56.45027161	3.46436882
1432	56.41439438	3.47820473
1433	56.61722565	3.49757385
1434	56.57578659	3.50587463
1435	56.7593956	3.53907967
1436	56.75257111	3.55844879
1437	56.67908859	3.51140785
1438	56.99793625	3.53907967
1439	57.02267075	3.52801132
1440	57.32590485	3.55291557
1441	57.36979675	3.59442139
1442	57.65063858	3.60272217
1443	57.55308533	3.61379051
1444	57.90537262	3.61932373
1445	57.95348358	3.62762642
1446	57.81591797	3.62209129
1447	58.03055191	3.63039207
1448	58.09905624	3.66636467
1449	58.25059891	3.65252876
1450	58.16376114	3.68020058
1451	58.33568192	3.69680214
1452	58.41395569	3.72723961
1453	58.57345581	3.72447205
1454	58.62024307	3.73830795
1455	58.60491562	3.73554039
1456	58.7477684	3.75214386
1457	58.90037155	3.73830795
1458	59.0567131	3.77428055
1459	59.25294495	3.7770462
1460	59.24914169	3.80195045
1461	59.28609085	3.80195045
1462	59.2928772	3.84069061
1463	59.35618973	3.80195045
1464	59.41896439	3.83515549
1465	59.56158447	3.83238792
1466	59.62056732	3.84069061
1467	59.57263947	3.83238792
1468	59.61758041	3.86559296
1469	59.6341362	3.86836052
1470	59.77416611	3.89049721
1471	59.95779037	3.85729218
1472	60.18802643	3.88772964
1473	60.20582962	3.90433311
1474	60.15494156	3.92923546
1475	60.24394989	3.91816711
1476	60.47405624	3.94307137
1477	60.4206543	3.96797562
1478	60.56298065	3.94307137
1479	60.42188644	3.94583893
1480	60.66971588	3.97074127
1481	60.63538361	4.01224709
1482	60.84327698	4.02608299
1483	60.9131012	4.00117874
1484	61.06882858	4.02885056
1485	61.04427719	4.02331543
1486	61.05528641	4.06758881
1487	61.24520874	4.06205559
1488	61.24898911	4.05098724
1489	61.23970795	4.07312393
1490	61.35178375	4.07035637
1491	61.43634796	4.11186218
1492	61.70809174	4.1035614
1493	61.74233246	4.12293053
1494	61.89401245	4.12569809
1495	62.04940033	4.139534
1496	62.30984879	4.14783478
1497	62.30561829	4.16166878
1498	62.39972305	4.18380547
1499	62.53348541	4.1672039
1500	62.60557175	4.18934059
1501	62.72283554	4.21424484
1502	62.62879562	4.21147728
1503	62.67095947	4.22807884
1504	62.76922607	4.2170105
1505	62.91087341	4.25298309
1506	62.94205093	4.26128387
1507	63.00063324	4.29725647
1508	63.05373001	4.266819
1509	63.13673782	4.29725647
1510	63.26058197	4.30278969
1511	63.38818741	4.31385803
1512	63.58438492	4.32215881
1513	63.68370438	4.32215881
1514	63.78304291	4.3304615
1515	63.71484756	4.31939316
1516	63.83183289	4.32492638
1517	64.09011841	4.35536385
1518	64.03290558	4.36089897
1519	64.05477142	4.3802681
1520	64.04930115	4.37750053
1521	64.16870117	4.37196732
1522	64.26247406	4.39963722
1523	64.34401703	4.42177391
1524	64.49487305	4.42454147
1525	64.61416626	4.42177391
1526	64.61416626	4.42730904
1527	64.84221649	4.46051216
1528	64.92195892	4.44114304
1529	64.97780609	4.47434807
1530	65.03318787	4.46604729
1531	65.14315033	4.49648476
1532	65.06719208	4.47434807
1533	65.05627441	4.50478554
1534	65.10790253	4.54905891
1535	65.37095642	4.56012726
1536	65.40744781	4.54905891
1537	65.49002838	4.55182648
1538	65.57263184	4.56289482
1539	65.62670135	4.58226395
1540	65.82032776	4.58779716
1541	65.99675751	4.60440063
1542	65.98165131	4.59609985
1543	66.19149017	4.63207054
1544	66.20068359	4.59056473
1545	66.09685516	4.60993385
1546	66.18728638	4.61823654
1547	66.38069153	4.65144157
1548	66.45101166	4.64867401
1549	66.43760681	4.69017982
1550	66.61165619	4.69294739
1551	66.76309204	4.69848061
1552	66.93079376	4.70954895
1553	67.01857758	4.70124817
1554	67.13183594	4.70954895
1555	67.19955444	4.72615242
1556	67.11426544	4.73998642
1557	67.28978729	4.75382233
1558	67.29226685	4.72615242
1559	67.52872467	4.76212311
1560	67.69741821	4.77319145
1561	67.58132935	4.79256058
1562	67.68777466	4.80362892
